algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
sort-in-registers (any data),uniform,identity,14,262144,4096,1,256,2048,"1,1,1",1,selection,0.048595594,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,256,2048,"1,1,1",1,selection,0.048595524,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,256,2048,"1,1,1",1,selection,0.048593592,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,256,2048,"1,1,1",1,selection,0.048609526,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,256,2048,"1,1,1",1,selection,0.048637398,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,256,2048,"1,1,1",1,selection,0.048575133,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,10,262144,4096,1,512,2048,"1,1,1",1,selection,0.009336346,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,11,262144,4096,1,512,2048,"1,1,1",1,selection,0.009330648,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,12,262144,4096,1,512,2048,"1,1,1",1,selection,0.0093382,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,13,262144,4096,1,512,2048,"1,1,1",1,selection,0.009333523,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,14,262144,4096,1,512,2048,"1,1,1",1,selection,0.00933214,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,15,262144,4096,1,512,2048,"1,1,1",1,selection,0.009334234,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,16,262144,4096,1,512,2048,"1,1,1",1,selection,0.00933167,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,17,262144,4096,1,512,2048,"1,1,1",1,selection,0.009333983,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,18,262144,4096,1,512,2048,"1,1,1",1,selection,0.009333533,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
bits (random data),uniform,identity,19,262144,4096,1,512,2048,"1,1,1",1,selection,0.009327383000000002,ampere02,35760917,data/buffer-ampere02-35760917.csv,random
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.163461494,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.1634459,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.163433982,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.16342574,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.163448274,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.16344525,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.163434393,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.16343256,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.163434613,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.163442245,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.02431336,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.024302754,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.024323997,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.024303046,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.024317247,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.024318238,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.024292018,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.024308614,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.02431264,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.024296575,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.163459761,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.163450708,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.163440793,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.163449436,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.163428574,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.163440803,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.163427212,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.163441434,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.163440162,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.163441493,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.024298739,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.02431311,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.024296325,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.024281953,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.024298168,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.024318769,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.024308363,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.024313451,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.024313881,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.024303395,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.163456386,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.163451429,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.163440232,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.163449966,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.163433632,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.163439931,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.163454443,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.163462505,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.163429015,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.163439982,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.024309165,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.024304978,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.024300061,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.024287202,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.024298599,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.024292789,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.024303045,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.024293451,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.024302474,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.024295894,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.163460493,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.163446331,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.163446962,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.163435104,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.163443096,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.163443757,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.163431318,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.163469236,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.163448585,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.163453612,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.024296195,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.024315814,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.024280951,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.024305558,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.024312029,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.0243063,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.024317007,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.024301382,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.02431316,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.024316626,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,256,512,"1,1,1",1,selection,0.145472507,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,256,512,"1,1,1",1,selection,0.145499448,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,256,512,"1,1,1",1,selection,0.145492576,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,256,512,"1,1,1",1,selection,0.145493448,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,256,512,"1,1,1",1,selection,0.145462622,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,256,512,"1,1,1",1,selection,0.145461159,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,256,512,"1,1,1",1,selection,0.145486588,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,256,512,"1,1,1",1,selection,0.145483142,ampere02,35760918,data/buffer-ampere02-35760918.csv,ascending
